"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
2258275;"HR21_011";2021;2021-12-04;17.4784505324;43.0086198376;"HR";NA;"HR_total";"T";511;270;4;NA;NA;"f";"sex_length";"S";"S";"S";"fi_lfs_code";"commercial fishery";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
2258276;"HR21_012";2021;2021-12-04;17.4784505324;43.0086198376;"HR";NA;"HR_total";"T";522;252;3;NA;NA;"f";"sex_length";"S";"S";"S";"fi_lfs_code";"commercial fishery";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
2258310;"HR22_002";2022;2022-12-13;17.441589;43.053457;"HR";NA;"HR_total";"T";729;823;6;1;NA;"f";"sex_provided_nomethod";"S";"S";"S";"fi_lfs_code";"commercial fishery";"EU DCF";NA;NA;1;"sampling";"no_method_but_sex";""
3412933;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";374;84.3;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412934;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";381;96.1;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412939;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";413;126;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412946;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";666;522.1;10;NA;1;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412947;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";554;390;11;NA;1;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412948;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";569;430;10;NA;1;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412949;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";431;173;6;NA;1;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412950;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";632;571;11;NA;1;"f";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412951;NA;2023;2023-09-15;16.49183;43.536106;"HR";NA;"HR_total";"F";654;533;10;1;1;"f";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412955;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";336;55.9;4;NA;1;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412957;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";371;83.4;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412958;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";181;4.9;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412959;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";188;7.6;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412960;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";216;8.4;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412961;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";186;5.8;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412962;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";196;7.3;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412963;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";214;6.8;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412964;NA;2023;2023-09-15;15.951088;43.815216;"HR";NA;"HR_total";"F";157;5.9;1;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412965;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";333;66.1;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412966;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";319;52.6;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412967;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";323;55.5;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412968;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";334;74.1;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412969;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";329;72.8;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412970;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";317;58.3;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412971;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";248;26.3;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412972;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";249;26.9;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412974;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";254;25.8;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412975;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";333;72.4;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412976;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";262;35.2;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412977;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";281;38.1;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412978;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";263;31;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412979;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";324;60.2;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412980;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";236;21.5;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412981;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";265;27.8;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412982;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";319;47.1;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412983;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";235;17.3;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412984;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";389;112;5;0;1;"m";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412985;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";342;68;4;0;1;"m";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412987;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";322;54;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412988;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";379;97;9;NA;1;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412989;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";337;77;10;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412990;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";227;22;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412992;NA;2023;2023-09-15;16.541049;43.515057;"HR";NA;"HR_total";"F";576;345;10;1;1;"f";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412994;NA;2023;2023-09-15;15.631995;43.850671;"HR";NA;"HR_total";"F";720;530;NA;1;1;"f";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3412995;NA;2023;2023-09-15;16.750738;43.439471;"HR";NA;"HR_total";"F";313;57;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3412996;NA;2023;2023-09-15;16.750738;43.439471;"HR";NA;"HR_total";"F";402;98;6;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413001;NA;2023;2023-09-15;16.750738;43.439471;"HR";NA;"HR_total";"F";537;345;10;1;1;"f";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3413002;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";375;107;3;NA;1;"m";"sex_SI";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3413005;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";334;61;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413006;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";325;55;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413008;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";298;37;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413009;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";414;138;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413010;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";329;54;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413012;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";348;63;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413013;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";359;78;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413014;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";332;51;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413016;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";318;39;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413017;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";284;37;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413018;NA;2023;2023-09-15;17.452139;43.031813;"HR";NA;"HR_total";"F";316;40;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413020;NA;2023;2023-09-15;17.432099;43.070599;"HR";NA;"HR_total";"F";216;16;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413021;NA;2023;2023-09-15;17.432099;43.070599;"HR";NA;"HR_total";"F";203;10;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413022;NA;2023;2023-09-15;17.432099;43.070599;"HR";NA;"HR_total";"F";269;28;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413023;NA;2023;2023-09-15;17.432099;43.070599;"HR";NA;"HR_total";"F";384;94;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413024;NA;2023;2023-09-15;17.633386;43.053239;"HR";NA;"HR_total";"F";517;320.4;NA;1;1;"f";"sex_provided_visual";"S";"S";"S";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3413026;NA;2023;2023-09-15;17.633386;43.053239;"HR";NA;"HR_total";"F";372;85.8;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413027;NA;2023;2023-09-15;17.633386;43.053239;"HR";NA;"HR_total";"F";286;28.6;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
3413028;NA;2023;2023-09-15;17.633386;43.053239;"HR";NA;"HR_total";"F";486;221.4;NA;1;1;"f";"sex_provided_visual";"S";"S";"S";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3413031;NA;2023;2023-09-15;13.852089;45.354334;"HR";NA;"HR_total";"F";773;1041;8;1;1;"f";"sex_provided_visual";"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"lfs_dont_match";""
3413032;NA;2023;2023-09-15;13.852089;45.354334;"HR";NA;"HR_total";"F";285;39;NA;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"scientific survey";"EU DCF";NA;NA;1;"sampling";"no_sex_but_method";""
